Order_ID,Customer_Name,City,Age,Product,Quantity,Price,Order_Date
9503,  Ramesh  ,Delhi,40,,-1,-5000,28-07-2023
8045,Meghana,Chennai,,Camera,1,30000,04-08-2024
2100,Sneha,Chennai,35,Laptop,3,10000,22-09-2023
2938,  Ramesh  ,Hyderabad,-5,,5,,31-03-2023
3532,Sneha,HYDERABAD,30,Camera,5,10000,10-04-2022
2946,  Ramesh  ,bengaluru,,Tablet,1,-5000,11-12-2023
8996,Kiran,HYDERABAD,40,Laptop,-1,20000,27-06-2022
6308,Rahul,Delhi,200,Tablet,-1,,19-04-2024
4490,,HYDERABAD,25,Tablet,5,,16-02-2023
2238,Anita,,,Camera,-1,15000,09-08-2023
5368,Anita,Bengaluru,,Laptop,3,30000,30-07-2023
8617,Anita,Hyderabad,30,Tablet,5,30000,27-02-2022
6523,Anita,,30,Tablet,2,15000,18-03-2023
9471,Kiran,Chennai,45,Headphones,1,15000,08-08-2024
1769,Sneha,Hyderabad,45,Camera,3,10000,08-05-2022
1600,Sneha,HYDERABAD,30,Headphones,5,30000,07-02-2024
8205,Sneha,Bengaluru,25,Tablet,2,,32-13-2022
8221,Kiran,Hyderabad,30,Mobile,2,20000,03-06-2024
9584,Arjun,Chennai,,Laptop,1,30000,05-01-2022
6586,  Ramesh  ,Bengaluru,35,,1,20000,32-13-2022
8689,Arjun,Bengaluru,,Headphones,,20000,18-05-2023
8568,Sneha,Mumbai,35,Tablet,1,-5000,27-07-2022
2191,Rahul,Bengaluru,40,,,15000,18-06-2024
5735,Rahul,Delhi,200,Headphones,2,,08-04-2024
8777,Meghana,,35,Tablet,3,20000,28-07-2023
8680,Rahul,Bengaluru,30,Camera,,,07-08-2022
3722,Arjun,,45,Laptop,3,10000,02-11-2022
5777,Sneha,HYDERABAD,-5,,3,,11-12-2023
2455,Rahul,HYDERABAD,35,Camera,1,-5000,07-02-2023
9802,Kiran,Mumbai,25,Camera,3,-5000,20-04-2024
6946,  Ramesh  ,bengaluru,,Tablet,1,10000,27-10-2022
8478,Meghana,Bengaluru,35,,5,-5000,13-06-2022
3555,Meghana,Hyderabad,-5,Headphones,5,,03-03-2023
6644,Rahul,bengaluru,35,Camera,5,20000,32-13-2022
4713,  Ramesh  ,Chennai,35,Tablet,2,10000,26-08-2023
4153,Anita,,200,Laptop,,20000,12-05-2024
1717,Meghana,Chennai,200,Laptop,2,-5000,28-08-2022
9407,Kiran,Hyderabad,200,Mobile,,-5000,13-06-2024
5008,,Delhi,35,Camera,,30000,20-07-2022
4435,Rahul,Hyderabad,,Camera,,20000,32-13-2022
1894,Meghana,Bengaluru,30,Camera,5,30000,18-08-2023
1615,Rahul,HYDERABAD,30,Mobile,2,,07-03-2023
9039,Arjun,Hyderabad,30,Tablet,3,-5000,11-10-2023
6185,Sneha,HYDERABAD,40,Laptop,5,20000,22-09-2024
9534,Rahul,Chennai,45,Tablet,,20000,23-11-2023
3172,,bengaluru,-5,,3,,06-02-2024
8703,Sneha,Hyderabad,25,Tablet,,30000,20-03-2024
1069,Meghana,Bengaluru,200,,5,30000,08-03-2023
5312,Sneha,bengaluru,,Tablet,1,,24-02-2022
6073,  Ramesh  ,Delhi,25,Laptop,1,10000,31-05-2024
6263,Anita,Chennai,,,3,,02-11-2023
6696,,Hyderabad,45,Headphones,1,15000,01-03-2022
3923,Rahul,Delhi,,Tablet,,,16-04-2024
7796,Arjun,Bengaluru,,Camera,5,10000,24-06-2022
4224,Kiran,Mumbai,35,,1,-5000,10-09-2023
4675,,,-5,Tablet,3,15000,31-05-2024
9199,Kiran,Delhi,30,,1,20000,24-12-2023
7327,Arjun,HYDERABAD,,Mobile,-1,,27-04-2023
6560,,bengaluru,40,Laptop,2,,10-03-2023
9210,Anita,HYDERABAD,30,Mobile,5,10000,23-01-2023
6409,Arjun,HYDERABAD,200,,1,30000,14-08-2023
6330,Anita,Bengaluru,,Laptop,3,20000,32-13-2022
3642,  Ramesh  ,Bengaluru,45,Headphones,-1,,20-11-2022
7111,Kiran,HYDERABAD,25,Mobile,-1,-5000,08-12-2022
9967,Kiran,Delhi,200,,2,10000,06-08-2023
3438,Anita,Mumbai,30,Headphones,1,-5000,31-12-2023
4155,Arjun,Mumbai,25,Mobile,,15000,07-07-2024
1194,Rahul,bengaluru,25,Headphones,2,-5000,12-10-2023
1104,,,,Laptop,-1,,15-05-2022
8296,Arjun,Bengaluru,45,Camera,1,30000,11-04-2022
4121,Sneha,Delhi,40,Mobile,3,15000,27-09-2024
8993,  Ramesh  ,Chennai,200,Mobile,5,,27-10-2023
5594,  Ramesh  ,HYDERABAD,,Headphones,,30000,23-01-2023
9243,Kiran,HYDERABAD,30,Headphones,5,15000,12-01-2024
5835,,Delhi,25,Mobile,-1,15000,24-01-2023
8385,  Ramesh  ,,35,,3,30000,01-10-2022
8304,Sneha,Bengaluru,-5,Tablet,5,10000,13-10-2023
2211,  Ramesh  ,Mumbai,30,Tablet,3,20000,05-08-2022
6059,Meghana,Hyderabad,25,Camera,2,-5000,02-03-2023
6475,Rahul,bengaluru,,Mobile,5,20000,01-03-2023
5875,,HYDERABAD,45,Headphones,-1,-5000,25-05-2023
6969,Rahul,,40,Laptop,1,-5000,29-11-2023
6944,Kiran,,30,Headphones,3,10000,07-03-2023
2855,  Ramesh  ,HYDERABAD,,Headphones,3,20000,01-04-2024
3476,Arjun,HYDERABAD,45,Headphones,2,15000,18-11-2023
7789,Anita,,30,Laptop,2,30000,28-03-2023
5997,Sneha,HYDERABAD,,Headphones,-1,20000,02-10-2022
4267,Sneha,Delhi,35,Tablet,2,20000,13-01-2024
9226,Meghana,Bengaluru,,Tablet,-1,15000,32-13-2022
8849,,,30,Headphones,2,10000,13-06-2024
7272,Rahul,Mumbai,-5,Tablet,-1,15000,12-09-2022
6604,Sneha,HYDERABAD,200,Mobile,,10000,24-04-2024
9848,Sneha,Delhi,30,Laptop,-1,,26-09-2023
4809,Kiran,Bengaluru,35,Camera,-1,20000,10-07-2023
5270,Kiran,bengaluru,45,,2,20000,07-12-2023
3430,,Chennai,,Headphones,3,15000,07-11-2022
7079,Anita,HYDERABAD,35,Tablet,1,20000,16-03-2022
8143,Anita,Mumbai,200,Mobile,3,15000,03-10-2023
9720,Meghana,,40,,5,15000,17-07-2022
3708,Rahul,Chennai,-5,Tablet,3,,20-05-2023
4483,,Mumbai,45,Tablet,5,,19-12-2022
7576,Anita,Mumbai,35,Mobile,3,,05-05-2022
1358,Arjun,HYDERABAD,-5,Tablet,3,,12-08-2022
2136,Sneha,HYDERABAD,,Tablet,3,20000,02-04-2023
5806,  Ramesh  ,,,Camera,1,20000,09-05-2022
4560,Anita,bengaluru,35,Camera,5,20000,02-11-2022
6710,Anita,HYDERABAD,40,Laptop,1,,11-06-2023
4720,Anita,Hyderabad,200,,-1,20000,13-02-2022
2997,Meghana,,-5,Camera,2,,30-11-2022
6490,,HYDERABAD,30,Tablet,3,10000,10-06-2023
2045,Rahul,HYDERABAD,40,Tablet,2,,16-01-2024
3785,,,30,Camera,2,,32-13-2022
1830,Anita,,30,Camera,3,20000,32-13-2022
6738,Sneha,Delhi,,Laptop,5,10000,24-04-2023
7347,Rahul,Delhi,45,Headphones,-1,,12-09-2023
5195,Anita,Bengaluru,,Headphones,-1,,04-01-2024
6685,  Ramesh  ,Delhi,40,Headphones,2,15000,05-09-2022
5952,,HYDERABAD,25,Laptop,2,-5000,20-08-2022
3597,Meghana,,45,Headphones,3,30000,21-06-2024
9152,Rahul,Delhi,35,Headphones,5,-5000,18-02-2022
5262,Anita,Delhi,35,Headphones,3,-5000,01-08-2024
3841,  Ramesh  ,HYDERABAD,45,,-1,30000,20-06-2024
8605,Sneha,Bengaluru,40,Tablet,,,12-05-2022
4144,Kiran,Hyderabad,200,Mobile,1,20000,18-06-2023
2104,Rahul,bengaluru,200,Tablet,1,15000,20-03-2024
5213,Kiran,Chennai,30,,,10000,14-06-2024
7869,Arjun,Hyderabad,-5,Laptop,5,30000,32-13-2022
5173,  Ramesh  ,bengaluru,25,,3,10000,08-01-2023
2338,Arjun,,30,Mobile,5,20000,32-13-2022
9044,Sneha,Hyderabad,35,Headphones,1,-5000,24-10-2022
1771,Arjun,HYDERABAD,-5,Laptop,3,15000,32-13-2022
4935,Anita,HYDERABAD,45,Laptop,2,,19-11-2022
9728,Anita,Bengaluru,-5,Headphones,1,,32-13-2022
1494,  Ramesh  ,,25,Mobile,,30000,18-12-2023
5042,Kiran,Mumbai,30,Tablet,2,-5000,27-12-2022
9118,Anita,Delhi,30,Mobile,2,20000,15-06-2022
9345,Anita,Chennai,45,Camera,1,-5000,27-05-2022
5215,Rahul,Mumbai,-5,Headphones,5,,23-12-2022
3014,Meghana,,30,,2,10000,10-02-2024
3734,  Ramesh  ,,25,Tablet,2,30000,05-04-2023
3772,Sneha,Delhi,25,,5,10000,28-05-2024
1569,Sneha,Mumbai,45,Headphones,1,10000,14-06-2023
3018,Kiran,HYDERABAD,30,Headphones,5,,22-09-2022
2449,Meghana,Mumbai,30,Mobile,-1,20000,23-07-2023
1873,Anita,Bengaluru,200,Mobile,3,-5000,32-13-2022
9032,Rahul,HYDERABAD,200,Tablet,-1,20000,22-01-2024
7493,Rahul,Bengaluru,,Tablet,5,15000,32-13-2022
2473,,Hyderabad,35,Headphones,3,15000,24-04-2024
2070,Anita,Bengaluru,-5,Tablet,1,-5000,05-09-2023
1734,Arjun,Mumbai,45,Mobile,5,30000,26-06-2024
2046,Arjun,Bengaluru,40,Tablet,1,-5000,21-06-2023
2696,Kiran,Chennai,30,Mobile,2,15000,29-12-2022
7726,Kiran,Hyderabad,40,,2,-5000,27-01-2024
8815,Kiran,,200,Headphones,3,15000,08-02-2023
1307,,HYDERABAD,30,Laptop,-1,15000,22-02-2022
8714,,,40,Headphones,-1,20000,18-05-2024
9004,Arjun,Bengaluru,35,Tablet,1,30000,30-03-2024
5335,Meghana,HYDERABAD,40,Headphones,3,,30-08-2024
7362,Meghana,Hyderabad,,Mobile,,10000,14-05-2023
5314,,Chennai,40,,1,30000,16-09-2022
4331,Anita,Mumbai,25,Laptop,5,,22-06-2024
4630,Kiran,Hyderabad,45,Laptop,-1,20000,06-02-2022
5931,Meghana,bengaluru,-5,Tablet,1,20000,22-06-2024
3944,Meghana,Bengaluru,25,Tablet,5,10000,11-04-2024
3607,Sneha,HYDERABAD,200,Tablet,,,12-02-2022
3430,Meghana,Chennai,-5,Laptop,2,20000,29-04-2023
3229,Rahul,Hyderabad,45,Mobile,3,20000,23-08-2024
5185,Meghana,Bengaluru,30,Headphones,,20000,08-01-2022
7742,Kiran,Bengaluru,35,Headphones,5,10000,19-01-2023
1671,Sneha,Mumbai,-5,Mobile,-1,30000,16-09-2022
8432,Sneha,Bengaluru,25,Mobile,3,20000,19-06-2022
5873,  Ramesh  ,,200,Mobile,-1,30000,32-13-2022
8190,Anita,Bengaluru,35,Camera,,-5000,27-07-2022
7524,  Ramesh  ,bengaluru,35,Tablet,1,15000,07-11-2022
7413,Sneha,Hyderabad,,Mobile,2,15000,01-02-2023
4171,  Ramesh  ,Hyderabad,-5,Laptop,2,-5000,05-02-2022
5088,Meghana,Chennai,25,Tablet,-1,15000,05-05-2023
3494,Meghana,bengaluru,-5,,1,30000,21-02-2023
4005,Sneha,HYDERABAD,200,Mobile,-1,10000,21-05-2024
3709,,Mumbai,40,Tablet,1,15000,20-03-2022
8394,,Delhi,45,Mobile,1,20000,03-07-2022
3719,,Hyderabad,30,Laptop,,30000,25-07-2022
6137,  Ramesh  ,Chennai,45,Mobile,5,10000,27-11-2022
1904,Kiran,Mumbai,,Laptop,2,15000,19-04-2024
7748,Kiran,Hyderabad,-5,Tablet,2,15000,10-04-2022
4606,Sneha,HYDERABAD,30,Mobile,5,15000,27-03-2022
6360,Anita,Chennai,,,5,10000,32-13-2022
9411,Sneha,Mumbai,25,Laptop,2,30000,15-10-2022
8420,Anita,HYDERABAD,35,Tablet,1,10000,25-04-2022
2131,,Chennai,-5,Camera,,30000,09-07-2023
8902,Sneha,Delhi,25,Headphones,5,15000,18-05-2022
7667,,Mumbai,200,Headphones,3,20000,27-02-2024
6087,Rahul,Hyderabad,35,Tablet,5,15000,14-04-2023
2678,Kiran,HYDERABAD,-5,Camera,-1,30000,23-01-2024
9006,,Chennai,30,Tablet,-1,,23-03-2023
1880,Arjun,Mumbai,25,Headphones,3,10000,32-13-2022
4530,,Mumbai,-5,Laptop,2,20000,26-12-2023
4890,Meghana,HYDERABAD,30,Mobile,3,30000,17-07-2024
9217,Arjun,bengaluru,45,Tablet,,15000,12-01-2022
3778,Meghana,Chennai,45,Tablet,1,10000,25-07-2022
9502,Sneha,Chennai,45,Camera,5,15000,24-05-2022
9895,Sneha,,30,,,15000,02-04-2024
9184,Sneha,Chennai,45,Laptop,3,15000,25-07-2022
1587,Meghana,bengaluru,35,Tablet,2,30000,32-13-2022
4777,Sneha,bengaluru,30,Mobile,3,10000,17-04-2023
4308,  Ramesh  ,Chennai,30,,5,20000,04-08-2023
4104,  Ramesh  ,Bengaluru,30,Laptop,3,15000,17-12-2022
9711,Sneha,Delhi,35,Headphones,2,20000,27-01-2024
4343,Sneha,bengaluru,45,Camera,5,10000,32-13-2022
9536,,Chennai,,,1,20000,32-13-2022
9792,Anita,HYDERABAD,25,Camera,2,15000,05-10-2023
7809,  Ramesh  ,Chennai,30,Laptop,,10000,23-02-2024
8099,  Ramesh  ,HYDERABAD,200,Mobile,2,20000,14-10-2022
5236,Anita,Delhi,45,Camera,1,,17-05-2023
8522,  Ramesh  ,,45,Tablet,3,-5000,32-13-2022
2100,Anita,Bengaluru,200,Headphones,5,,28-07-2023
7742,Meghana,Delhi,-5,,5,-5000,17-12-2023
6972,Sneha,HYDERABAD,25,Headphones,-1,-5000,10-07-2023
9666,Anita,Delhi,-5,,-1,30000,04-06-2023
2754,Meghana,Delhi,25,Tablet,5,30000,22-03-2024
3415,  Ramesh  ,HYDERABAD,45,,3,10000,07-03-2023
1223,Sneha,Hyderabad,35,Laptop,1,15000,12-04-2022
3193,Sneha,Bengaluru,35,Headphones,,10000,01-04-2022
7643,Rahul,Chennai,35,Tablet,2,-5000,09-11-2023
4442,Sneha,Bengaluru,45,Laptop,1,15000,16-11-2023
7474,  Ramesh  ,Chennai,25,Camera,3,30000,32-13-2022
9910,Sneha,bengaluru,30,Headphones,,20000,13-04-2024
1658,Kiran,,,,3,30000,08-05-2023
2551,,HYDERABAD,-5,Laptop,5,,14-01-2023
9227,Kiran,Delhi,35,Laptop,1,10000,22-10-2023
7539,Rahul,Hyderabad,30,Headphones,2,10000,31-03-2023
3502,Meghana,,200,Headphones,-1,-5000,20-04-2024
7744,  Ramesh  ,,45,Tablet,5,-5000,29-09-2023
9177,Rahul,,35,,-1,15000,19-06-2024
7241,Meghana,bengaluru,35,Headphones,3,20000,01-06-2024
5555,Arjun,Bengaluru,35,Laptop,5,20000,19-10-2023
9320,Arjun,Bengaluru,45,Laptop,2,30000,18-04-2024
3426,Meghana,bengaluru,40,,5,-5000,23-08-2024
4235,,Delhi,25,Headphones,,20000,14-03-2022
4192,Rahul,,,Tablet,1,30000,19-02-2023
1713,Anita,,25,Tablet,,-5000,22-10-2023
1329,Rahul,Mumbai,35,Camera,1,,12-07-2022
8970,Arjun,Chennai,30,,5,,06-05-2024
2925,Rahul,HYDERABAD,45,Mobile,1,20000,22-12-2022
8470,,,,Camera,2,,01-06-2023
8244,Arjun,,30,Tablet,2,-5000,20-06-2022
3881,,bengaluru,-5,Laptop,2,10000,04-01-2023
4378,Rahul,HYDERABAD,25,Tablet,5,-5000,32-13-2022
8126,Sneha,Mumbai,30,Camera,2,,16-05-2022
1140,Kiran,HYDERABAD,45,Headphones,,15000,19-09-2022
6827,Arjun,Delhi,,Tablet,-1,15000,04-01-2024
7860,Meghana,Delhi,30,Mobile,,10000,01-12-2022
6988,Anita,HYDERABAD,45,Laptop,2,20000,32-13-2022
4081,,Bengaluru,200,Laptop,3,20000,17-08-2022
9154,,bengaluru,200,Camera,,,25-07-2022
6742,Kiran,bengaluru,35,Tablet,1,-5000,32-13-2022
6619,Rahul,,35,Headphones,,10000,03-01-2022
4276,Anita,,200,Laptop,-1,,03-03-2022
3749,Meghana,Bengaluru,30,Tablet,,-5000,18-11-2022
6565,,Chennai,35,Camera,2,20000,02-01-2023
6164,  Ramesh  ,Delhi,35,Headphones,5,30000,16-02-2024
1178,Sneha,Delhi,40,Headphones,1,15000,10-06-2024
3294,  Ramesh  ,Delhi,200,Camera,5,20000,20-04-2024
6757,Anita,Delhi,35,Mobile,2,30000,15-08-2024
6242,Rahul,Bengaluru,,Headphones,-1,,18-12-2022
6708,Sneha,Bengaluru,45,Laptop,-1,10000,14-12-2023
8833,Anita,Mumbai,45,Camera,-1,10000,13-03-2023
7675,,bengaluru,35,,3,,32-13-2022
6699,,Bengaluru,200,Camera,-1,20000,26-07-2024
9058,Arjun,Delhi,,Laptop,,-5000,27-07-2022
9055,Arjun,bengaluru,45,Headphones,5,10000,13-05-2022
5890,Sneha,Hyderabad,30,Mobile,,15000,27-09-2024
4406,Kiran,Chennai,-5,Headphones,,,15-03-2023
5997,Sneha,HYDERABAD,35,Headphones,1,-5000,17-07-2022
3048,Sneha,Bengaluru,40,Laptop,1,20000,09-06-2024
8399,  Ramesh  ,Mumbai,,Laptop,1,,30-04-2023
5175,Kiran,Chennai,45,Mobile,2,30000,19-06-2023
8867,Meghana,Mumbai,25,,5,15000,07-02-2024
6016,Anita,Bengaluru,,,2,,25-02-2024
2734,Anita,Mumbai,45,Mobile,3,-5000,23-10-2023
1598,Sneha,Delhi,35,,3,,01-04-2023
9467,Anita,Hyderabad,30,,3,-5000,17-06-2024
5726,Kiran,Chennai,,Camera,1,30000,19-02-2023
2930,,HYDERABAD,-5,Laptop,3,-5000,32-13-2022
5603,Kiran,Mumbai,-5,Laptop,2,,32-13-2022
5744,Sneha,Delhi,35,,,20000,24-07-2022
2927,Kiran,,-5,Camera,5,30000,09-07-2024
2094,Anita,bengaluru,,Camera,2,10000,03-05-2022
9212,Rahul,Delhi,40,Mobile,3,30000,02-10-2022
3362,Anita,Chennai,45,Camera,5,-5000,23-12-2023
2415,Rahul,Delhi,30,Laptop,-1,20000,01-12-2022
7963,,Bengaluru,,Headphones,5,-5000,30-10-2022
5654,Kiran,Chennai,-5,Tablet,3,30000,25-04-2022
9681,Meghana,bengaluru,45,Laptop,-1,10000,29-09-2023
6929,Anita,Delhi,,,5,-5000,23-06-2022
6311,  Ramesh  ,Bengaluru,40,Headphones,1,30000,04-04-2022
7559,Anita,Delhi,200,Camera,,20000,14-10-2022
5239,  Ramesh  ,Chennai,25,Laptop,3,-5000,03-09-2022
8378,,,,Camera,5,-5000,08-11-2023
6311,Rahul,HYDERABAD,,Camera,5,-5000,09-09-2023
2073,Arjun,Bengaluru,40,Mobile,3,10000,27-02-2023
4389,Rahul,Mumbai,30,Mobile,1,20000,25-01-2023
5710,Kiran,Delhi,25,Camera,1,-5000,23-12-2022
7042,Sneha,HYDERABAD,45,Headphones,2,,25-08-2024
4881,Kiran,bengaluru,25,Camera,5,10000,30-03-2022
1913,Sneha,bengaluru,25,Headphones,5,,05-05-2023
8396,Arjun,Delhi,30,Mobile,3,10000,26-12-2022
3803,Kiran,HYDERABAD,35,Mobile,5,-5000,18-05-2022
1730,Meghana,Chennai,35,Headphones,5,,12-06-2022
2421,  Ramesh  ,,-5,Laptop,-1,20000,08-06-2024
3623,Kiran,Chennai,40,Headphones,,15000,10-05-2022
3179,Meghana,,25,Laptop,3,-5000,28-01-2024
7919,  Ramesh  ,Hyderabad,30,Mobile,2,15000,07-03-2024
7736,,,45,Laptop,,10000,32-13-2022
3920,Meghana,,-5,Tablet,,20000,22-09-2023
1859,Anita,Delhi,25,Tablet,,10000,21-08-2023
4791,  Ramesh  ,bengaluru,200,Laptop,5,15000,22-09-2024
6592,Kiran,bengaluru,25,Camera,1,-5000,32-13-2022
3219,Meghana,Mumbai,30,Mobile,1,10000,20-09-2022
9319,,Hyderabad,,Mobile,3,15000,23-05-2024
1671,Anita,Bengaluru,45,Mobile,2,20000,11-01-2023
6314,Anita,bengaluru,200,,2,20000,32-13-2022
2958,,Mumbai,,Mobile,1,-5000,12-03-2023
8265,Arjun,HYDERABAD,25,Camera,1,20000,19-09-2022
9320,Sneha,Bengaluru,35,Headphones,3,30000,32-13-2022
3863,Kiran,Mumbai,200,Headphones,-1,10000,28-12-2023
1808,Arjun,HYDERABAD,30,Laptop,2,15000,24-06-2023
6037,Meghana,Bengaluru,200,,5,10000,30-12-2023
1390,Rahul,Delhi,,Laptop,-1,20000,26-08-2024
8413,Anita,HYDERABAD,30,Laptop,2,,03-11-2022
7445,Anita,bengaluru,-5,Mobile,5,10000,31-01-2023
1162,  Ramesh  ,Chennai,200,,,10000,22-08-2024
2015,,Hyderabad,25,Tablet,1,,22-04-2023
2066,Anita,bengaluru,45,Laptop,2,20000,10-10-2022
2481,  Ramesh  ,Chennai,-5,Camera,1,,07-06-2022
2030,Sneha,Chennai,25,Camera,5,15000,19-07-2022
6961,Anita,Hyderabad,45,Tablet,2,,32-13-2022
7982,Arjun,Bengaluru,,Laptop,,,06-08-2024
2464,Arjun,,45,Headphones,,30000,29-03-2022
7358,  Ramesh  ,bengaluru,35,Camera,5,15000,08-08-2024
2075,Anita,Chennai,200,,-1,10000,32-13-2022
3415,Meghana,HYDERABAD,40,Camera,3,,02-06-2022
5152,Arjun,Bengaluru,200,Headphones,5,,11-01-2022
3773,,Mumbai,40,Laptop,3,-5000,02-03-2023
1571,Arjun,Hyderabad,30,,-1,20000,26-08-2023
8325,,,40,Headphones,1,30000,16-08-2023
3939,Sneha,Chennai,30,,5,30000,32-13-2022
5362,Meghana,Bengaluru,45,Camera,5,-5000,25-01-2023
1023,Sneha,Chennai,,Headphones,-1,,25-02-2024
9424,Sneha,,35,Laptop,-1,15000,32-13-2022
3158,Sneha,bengaluru,200,Camera,-1,20000,13-11-2022
7668,Kiran,bengaluru,200,Laptop,,15000,05-08-2023
3594,  Ramesh  ,Chennai,40,Mobile,5,20000,32-13-2022
5422,Arjun,,,Headphones,1,,07-10-2023
2234,Sneha,bengaluru,40,,,,31-12-2023
4242,,HYDERABAD,,Camera,5,10000,28-05-2023
5061,Anita,Mumbai,,Tablet,1,30000,06-09-2022
8429,Meghana,Hyderabad,200,Camera,2,15000,27-06-2024
3666,,bengaluru,40,Headphones,3,10000,18-01-2023
2203,Rahul,Hyderabad,25,,-1,30000,32-13-2022
5942,Kiran,Bengaluru,200,Headphones,2,-5000,06-05-2022
5452,  Ramesh  ,Hyderabad,-5,Laptop,-1,10000,18-07-2024
3187,Sneha,HYDERABAD,-5,,2,,21-04-2023
3786,  Ramesh  ,HYDERABAD,45,Tablet,1,,26-07-2024
8641,Sneha,Mumbai,200,,1,20000,23-08-2024
8701,Kiran,,45,Camera,3,30000,14-06-2023
6897,Arjun,bengaluru,200,Mobile,-1,10000,25-09-2022
3428,  Ramesh  ,bengaluru,200,Tablet,2,15000,32-13-2022
9895,Meghana,HYDERABAD,25,Tablet,2,,07-09-2023
6055,Sneha,Hyderabad,30,Tablet,5,20000,02-04-2024
1427,Rahul,Hyderabad,35,Tablet,,20000,32-13-2022
1544,Sneha,HYDERABAD,40,,5,-5000,07-04-2024
1190,Kiran,Mumbai,35,Tablet,2,10000,21-10-2023
5893,Anita,Hyderabad,45,Headphones,-1,10000,07-03-2022
5311,Rahul,Chennai,200,Tablet,5,15000,18-04-2022
6054,Arjun,Delhi,200,Mobile,-1,20000,29-03-2022
1372,Sneha,,-5,Mobile,2,15000,07-03-2023
5512,Sneha,Delhi,45,Tablet,2,,05-12-2022
1345,Rahul,,30,Camera,3,30000,32-13-2022
2212,Kiran,Delhi,45,Mobile,5,10000,29-04-2023
5270,  Ramesh  ,bengaluru,,Tablet,1,10000,08-04-2022
4081,Rahul,Bengaluru,45,Camera,2,30000,25-06-2024
8282,  Ramesh  ,,25,Mobile,-1,20000,06-10-2023
9581,Kiran,Delhi,-5,Headphones,2,,27-05-2023
6285,Arjun,Bengaluru,-5,,2,15000,05-05-2024
6390,Arjun,Hyderabad,,Headphones,3,30000,08-07-2022
8764,Rahul,Bengaluru,25,Headphones,-1,,12-06-2024
8891,  Ramesh  ,,30,Laptop,1,-5000,16-05-2023
2490,Sneha,bengaluru,-5,Camera,3,,26-08-2022
1143,Rahul,Bengaluru,,Headphones,2,15000,09-07-2022
7873,Kiran,Delhi,25,,1,10000,07-10-2022
5636,Meghana,Chennai,-5,Camera,1,15000,32-13-2022
7101,Rahul,Chennai,45,Headphones,3,,05-07-2023
4747,,bengaluru,35,Headphones,-1,10000,32-13-2022
5526,Kiran,bengaluru,40,Laptop,-1,-5000,13-06-2022
6569,Meghana,,-5,,5,-5000,32-13-2022
1095,Meghana,Mumbai,-5,Camera,1,-5000,02-12-2022
7308,Meghana,Hyderabad,,Laptop,5,,19-11-2022
8037,Rahul,bengaluru,,Mobile,5,10000,09-10-2023
6755,,,30,Laptop,2,30000,24-08-2023
2364,Rahul,HYDERABAD,30,,-1,15000,32-13-2022
2857,Meghana,Bengaluru,25,Laptop,-1,-5000,14-03-2022
8397,Meghana,,45,Headphones,,20000,13-06-2024
2361,Rahul,HYDERABAD,35,Camera,3,10000,13-05-2022
4235,Sneha,Bengaluru,25,,1,,29-04-2024
6917,  Ramesh  ,HYDERABAD,45,Laptop,-1,10000,15-06-2022
9942,Sneha,Chennai,200,Mobile,2,10000,05-12-2023
5920,Anita,,25,Headphones,2,20000,13-04-2024
1314,Arjun,,200,Laptop,3,20000,25-02-2024
8365,,,-5,Headphones,1,20000,12-11-2023
5773,,bengaluru,200,,5,30000,32-13-2022
7094,Sneha,Hyderabad,40,Mobile,2,15000,08-12-2022
5825,Arjun,Mumbai,30,Tablet,-1,-5000,32-13-2022
6977,,Delhi,35,Camera,2,20000,32-13-2022
4900,,Hyderabad,40,Tablet,1,20000,01-05-2023
6302,Sneha,HYDERABAD,45,Headphones,-1,15000,20-05-2023
7839,  Ramesh  ,HYDERABAD,,Laptop,-1,-5000,19-10-2022
3014,Meghana,Hyderabad,30,Laptop,,20000,06-08-2024
2181,Meghana,Chennai,200,Mobile,-1,30000,26-01-2022
8196,Meghana,Bengaluru,,Mobile,5,15000,02-07-2023
3976,Sneha,Chennai,,Headphones,1,30000,01-03-2023
7499,Arjun,bengaluru,25,Mobile,-1,,28-05-2022
4320,Anita,Mumbai,45,Camera,-1,20000,32-13-2022
7594,Arjun,,25,,,20000,25-08-2024
7871,Anita,HYDERABAD,-5,Mobile,1,20000,06-03-2024
1124,,Chennai,,Laptop,1,20000,12-06-2023
9399,Arjun,,,Camera,2,10000,30-07-2024
1238,Sneha,bengaluru,45,Camera,,,13-04-2023
6509,,Delhi,,,1,30000,10-05-2022
8083,Rahul,HYDERABAD,-5,Camera,2,10000,19-12-2023
1109,Rahul,,,Mobile,,,06-11-2022
8257,Arjun,HYDERABAD,200,Tablet,1,-5000,32-13-2022
1287,Meghana,Delhi,200,Laptop,5,20000,32-13-2022
7144,Anita,HYDERABAD,40,,2,,06-07-2024
6840,Arjun,Chennai,-5,Camera,-1,-5000,10-10-2022
8637,  Ramesh  ,Mumbai,,Tablet,5,15000,04-08-2024
8272,Rahul,Mumbai,35,Headphones,5,-5000,18-12-2022
9539,Arjun,Bengaluru,40,Headphones,-1,-5000,06-01-2024
8597,Anita,Bengaluru,45,Camera,2,,25-05-2022
9836,Rahul,Chennai,,Camera,2,,09-09-2023
9044,,Hyderabad,25,,,-5000,09-07-2022
8419,Rahul,Delhi,45,Laptop,5,20000,27-11-2022
3962,Meghana,bengaluru,,Headphones,2,15000,24-02-2023
